EURUSD,2019,7,5,160,1.12218,1.12282,1.12216,1.12265,8881.4502,TRADESIM,H1,
EURUSD,2019,7,5,170,1.12265,1.12279,1.12235,1.12235,4122.2998,TRADESIM,H1,
EURUSD,2019,7,5,180,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,5,190,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,5,200,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,5,210,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,5,220,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,5,230,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,0,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,10,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,20,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,30,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,40,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,50,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,60,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,70,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,80,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,90,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,100,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,110,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,120,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,130,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,140,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,150,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,160,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,170,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,180,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,190,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,200,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,210,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,220,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,6,230,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,0,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,10,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,20,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,30,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,40,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,50,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,60,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,70,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,80,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,90,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,100,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,110,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,120,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,130,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,140,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,150,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,160,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,170,1.12235,1.12235,1.12235,1.12235,0,TRADESIM,H1,
EURUSD,2019,7,7,180,1.12215,1.12275,1.12215,1.12273,513.16,TRADESIM,H1,
EURUSD,2019,7,7,190,1.12274,1.12291,1.12253,1.12286,2330.8201,TRADESIM,H1,
EURUSD,2019,7,7,200,1.12286,1.12287,1.12264,1.12267,5376.2002,TRADESIM,H1,
EURUSD,2019,7,7,210,1.12267,1.12297,1.12196,1.12209,7688.9302,TRADESIM,H1,
EURUSD,2019,7,7,220,1.12209,1.12283,1.12207,1.12274,8424.6201,TRADESIM,H1,
EURUSD,2019,7,7,230,1.12273,1.12274,1.12235,1.12259,5554.46,TRADESIM,H1,
EURUSD,2019,7,8,0,1.12259,1.12294,1.12256,1.12282,5243.1899,TRADESIM,H1,
EURUSD,2019,7,8,10,1.12281,1.12311,1.12250,1.12310,5359.7202,TRADESIM,H1,
EURUSD,2019,7,8,20,1.12311,1.12327,1.12266,1.12297,6139.04,TRADESIM,H1,
EURUSD,2019,7,8,30,1.12298,1.12298,1.12195,1.12201,10462.5195,TRADESIM,H1,
EURUSD,2019,7,8,40,1.12202,1.12326,1.12198,1.12316,15780.8203,TRADESIM,H1,
EURUSD,2019,7,8,50,1.12316,1.12344,1.12285,1.12313,12627.4502,TRADESIM,H1,
EURUSD,2019,7,8,60,1.12312,1.12325,1.12256,1.12279,11764.3896,TRADESIM,H1,
EURUSD,2019,7,8,70,1.12279,1.12300,1.12148,1.12149,10389.1396,TRADESIM,H1,
EURUSD,2019,7,8,80,1.12150,1.12214,1.12133,1.12207,11618.1504,TRADESIM,H1,
EURUSD,2019,7,8,90,1.12207,1.12269,1.12128,1.12231,17495.8105,TRADESIM,H1,
EURUSD,2019,7,8,100,1.12231,1.12243,1.12146,1.12184,18522.3398,TRADESIM,H1,
EURUSD,2019,7,8,110,1.12184,1.12210,1.12097,1.12147,18571.8809,TRADESIM,H1,
EURUSD,2019,7,8,120,1.12147,1.12188,1.12072,1.12081,12322.7197,TRADESIM,H1,
EURUSD,2019,7,8,130,1.12081,1.12168,1.12069,1.12146,8368.1299,TRADESIM,H1,
EURUSD,2019,7,8,140,1.12146,1.12207,1.12143,1.12151,5421.2798,TRADESIM,H1,
EURUSD,2019,7,8,150,1.12152,1.12168,1.12115,1.12119,5886.6201,TRADESIM,H1,
